Round,Timestamp,AI_X,AI_Y,Human_X,Human_Y,AI_Holding_Dish,Human_Holding_Dish,Action_AI,Action_Human,Score_Count
4,44.652,3,3,2,3,False,False,UNKNOWN,STAY,4
4,44.852,3,3,2,3,False,False,UNKNOWN,STAY,4
5,0.200,1,3,3,1,False,False,UNKNOWN,RIGHT,0
5,0.400,1,3,3,2,False,False,UNKNOWN,STAY,0
5,0.600,1,3,3,2,False,False,UNKNOWN,STAY,0
5,0.800,1,3,3,2,False,False,UNKNOWN,STAY,0
5,1.000,1,3,3,2,False,False,DOWN,STAY,0
5,1.200,1,2,3,2,False,False,UNKNOWN,STAY,0
5,1.400,1,1,3,2,False,False,UNKNOWN,STAY,0
5,1.600,2,1,3,2,False,False,UNKNOWN,STAY,0
5,1.800,3,1,3,2,False,False,UNKNOWN,STAY,0
5,2.000,3,1,3,2,False,False,UNKNOWN,STAY,0
5,2.200,2,1,3,2,False,False,UNKNOWN,STAY,0
5,2.400,1,1,3,2,False,False,UNKNOWN,STAY,0
5,2.600,1,2,3,2,False,False,UNKNOWN,STAY,0
5,2.800,1,3,3,2,False,False,UNKNOWN,STAY,0
5,3.000,1,3,3,2,False,False,UNKNOWN,STAY,0
5,3.200,1,3,3,2,False,False,UP,STAY,0
5,3.400,1,3,3,2,False,False,UNKNOWN,LEFT,0
5,3.714,1,3,3,1,True,False,UNKNOWN,STAY,0
5,3.915,2,3,3,1,True,False,UP,STAY,0
5,4.115,3,3,3,1,True,False,UNKNOWN,STAY,0
5,4.315,3,2,3,1,True,False,UNKNOWN,STAY,0
5,4.515,3,2,3,1,False,False,UNKNOWN,DOWN,1
5,4.715,3,3,3,1,False,False,UNKNOWN,STAY,1
5,4.915,2,3,3,1,False,False,DOWN,STAY,1
5,5.231,1,3,3,1,False,False,UNKNOWN,STAY,1
5,5.431,1,3,3,1,False,False,DOWN,UP,1
5,5.631,2,3,2,1,False,False,DOWN,STAY,1
5,5.831,3,3,2,1,False,False,DOWN,UP,1
5,6.031,3,2,1,1,False,False,DOWN,STAY,1
5,6.231,3,1,1,1,False,False,DOWN,STAY,1
5,6.431,3,1,1,1,False,False,UNKNOWN,STAY,1
5,6.631,3,2,1,1,False,False,UNKNOWN,RIGHT,1
5,6.831,3,3,1,2,False,False,UNKNOWN,STAY,1
5,7.031,2,3,1,2,False,False,UNKNOWN,RIGHT,1
5,7.231,1,3,1,2,False,False,UNKNOWN,STAY,1
5,7.431,1,3,1,2,False,False,UNKNOWN,STAY,1
5,7.631,1,3,1,2,False,False,UP,STAY,1
5,7.831,1,3,1,2,False,False,UNKNOWN,STAY,1
5,8.031,1,3,1,2,True,False,UNKNOWN,STAY,1
5,8.231,2,3,1,2,True,False,UNKNOWN,STAY,1
5,8.431,3,3,1,2,True,False,UNKNOWN,STAY,1
5,8.631,3,2,1,2,True,False,UNKNOWN,STAY,1
5,8.831,3,2,1,2,False,False,DOWN,RIGHT,2
5,9.031,3,1,1,3,False,False,DOWN,STAY,2
5,9.231,3,1,1,3,False,False,UNKNOWN,STAY,2
5,9.431,2,1,1,3,False,False,UNKNOWN,STAY,2
5,9.631,1,1,1,3,False,False,UNKNOWN,UP,2
5,9.831,1,2,1,3,False,False,UNKNOWN,STAY,2
5,10.031,1,2,1,3,False,False,UNKNOWN,STAY,2
5,10.231,1,2,1,3,False,False,UNKNOWN,STAY,2
5,10.431,1,1,1,3,False,False,UNKNOWN,STAY,2
5,10.631,1,2,1,3,False,False,UNKNOWN,UP,2
5,10.831,1,2,1,3,False,False,UNKNOWN,STAY,2
5,11.031,1,2,1,3,False,False,UNKNOWN,STAY,2
5,11.231,1,2,1,3,False,False,UNKNOWN,STAY,2
5,11.431,1,2,1,3,False,False,UNKNOWN,STAY,2
5,11.631,1,2,1,3,False,False,UNKNOWN,STAY,2
5,11.831,1,2,1,3,False,False,UNKNOWN,UP,2
5,12.031,1,2,1,3,False,False,UNKNOWN,STAY,2
5,12.231,1,2,1,3,False,False,UP,STAY,2
5,12.431,1,2,1,3,False,False,UNKNOWN,STAY,2
5,12.631,1,2,1,3,False,False,UNKNOWN,RIGHT,2
5,12.831,1,2,1,3,False,False,UNKNOWN,STAY,2
5,13.031,1,2,1,3,False,False,UNKNOWN,STAY,2
5,13.231,1,2,1,3,False,False,UNKNOWN,STAY,2
5,13.431,1,2,1,3,False,False,UNKNOWN,STAY,2
5,13.745,1,2,1,3,False,False,DOWN,RIGHT,2
5,13.946,1,2,1,3,False,True,UNKNOWN,STAY,2
5,14.146,1,2,1,3,False,True,DOWN,STAY,2
5,14.346,1,2,1,3,False,True,UNKNOWN,STAY,2
5,14.546,1,1,1,3,False,True,UNKNOWN,DOWN,2
5,14.746,1,2,2,3,False,True,UNKNOWN,STAY,2
5,14.946,1,3,2,3,False,True,UNKNOWN,DOWN,2
5,15.146,1,3,3,3,False,True,DOWN,STAY,2
5,15.346,1,3,3,3,False,True,UNKNOWN,STAY,2
5,15.546,1,3,3,3,False,True,UP,DOWN,2
5,15.746,1,3,3,3,False,False,UP,STAY,3
5,15.946,2,3,3,3,False,False,DOWN,STAY,3
5,16.146,2,3,3,3,False,False,UP,STAY,3
5,16.346,2,3,3,3,False,False,UP,STAY,3
5,16.546,2,3,3,3,False,False,UP,STAY,3
5,16.746,2,3,3,3,False,False,UP,DOWN,3
5,16.946,2,3,3,3,False,True,UP,STAY,3
5,17.146,2,3,3,3,False,True,UP,STAY,3
5,17.346,2,3,3,3,False,True,DOWN,STAY,3
5,17.546,1,3,3,3,False,True,UP,STAY,3
5,17.746,1,3,3,3,False,True,UNKNOWN,LEFT,3
5,17.946,2,3,3,2,False,True,UNKNOWN,STAY,3
5,18.146,3,3,3,2,False,True,UNKNOWN,STAY,3
5,18.346,3,3,3,2,False,True,UNKNOWN,STAY,3
5,18.546,3,3,3,2,False,True,UNKNOWN,DOWN,3
5,18.746,3,3,3,2,False,False,UP,STAY,4
5,18.946,2,3,3,2,False,False,UP,STAY,4
5,19.146,1,3,3,2,False,False,UP,STAY,4
5,19.346,1,3,3,2,False,False,UNKNOWN,STAY,4
5,19.546,1,3,3,2,True,False,UNKNOWN,STAY,4
5,19.746,2,3,3,2,True,False,UNKNOWN,STAY,4
5,19.946,3,3,3,2,True,False,UNKNOWN,STAY,4
5,20.146,3,3,3,2,True,False,UNKNOWN,STAY,4
5,20.346,3,3,3,2,True,False,UNKNOWN,STAY,4
5,20.546,3,3,3,2,True,False,UNKNOWN,STAY,4
5,20.746,3,3,3,2,True,False,UNKNOWN,STAY,4
5,20.946,3,3,3,2,True,False,UNKNOWN,STAY,4
5,21.146,3,3,3,2,True,False,UNKNOWN,STAY,4
5,21.347,3,3,3,2,True,False,UNKNOWN,STAY,4
5,21.547,3,3,3,2,True,False,UNKNOWN,STAY,4
5,21.747,3,3,3,2,True,False,UNKNOWN,STAY,4
5,21.947,3,3,3,2,True,False,UNKNOWN,STAY,4
5,22.147,3,3,3,2,True,False,UNKNOWN,STAY,4
5,22.347,3,3,3,2,True,False,UNKNOWN,STAY,4
5,22.547,3,3,3,2,True,False,UNKNOWN,STAY,4
5,22.747,3,3,3,2,True,False,UNKNOWN,STAY,4
5,22.947,3,3,3,2,True,False,UNKNOWN,STAY,4
5,23.147,3,3,3,2,True,False,UNKNOWN,STAY,4
5,23.347,3,3,3,2,True,False,UNKNOWN,STAY,4
5,23.547,3,3,3,2,True,False,UNKNOWN,STAY,4
5,23.747,3,3,3,2,True,False,UNKNOWN,RIGHT,4
5,23.947,3,3,3,2,True,False,UNKNOWN,STAY,4
5,24.147,3,3,3,2,True,False,UNKNOWN,STAY,4
5,24.347,3,3,3,2,True,False,UNKNOWN,LEFT,4
5,24.547,3,2,3,1,True,False,UNKNOWN,STAY,4
5,24.747,3,2,3,1,False,False,UNKNOWN,STAY,5
